 Ano; Código da Área; Área de Avaliação; Código da IES; Nome da IES; Sigla da IES; Organização Acadêmica; Categoria Administrativa; Código do Curso; Modalidade de Ensino; Código do Município; Município do Curso; Sigla da UF; Nº de Concluintes Inscritos; Nº de Concluintes Participantes; Nota Bruta - FG; Nota Padronizada - FG; Nota Bruta - CE; Nota Padronizada - CE; Conceito Enade (Contínuo); Concluintes participantes com nota no Enem; Proporção de concluintes participantes com nota no Enem; Nota Bruta - IDD; Nota Padronizada - IDD; Nota Bruta – Organização Didático-Pedagógica; Nota Padronizada - Organização Didático-Pedagógica; Nota Bruta – Infraestrutura e Instalações Físicas; Nota Padronizada - Infraestrutura e Instalações Físicas; Nota Bruta – Oportunidade de Ampliação da Formação; Nota Padronizada - Oportunidade de Ampliação da Formação; Nota Bruta - Mestres; Nota Padronizada - Mestres; Nota Bruta - Doutores; Nota Padronizada - Doutores; Nota Bruta – Regime de Trabalho; Nota Padronizada - Regime de Trabalho; CPC (Contínuo); CPC (Faixa);Observação
2019;5710;ENGENHARIA CIVIL;1569;FACULDADES INTEGRADAS DE ARARAQUARA;FIAR;Faculdade;Privada sem fins lucrativos;4308;Educação Presencial;3503208;Araraquara;SP;39;35;30,845;1,189;40,745;2,3627;2,069;22;0,628;0,671;3,045;5,99;4,98;5,991;4,984;6;5;0,949;4,553;0,699;3,5;0,349;1,011;3,17;4;
2019;5710;ENGENHARIA CIVIL;1575;CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ;UNIARAXÁ;Centro Universitário;Privada sem fins lucrativos;1185560;Educação Presencial;3104007;Araxá;MG;95;78;38,705;2,224;35,783;1,8583;1,95;54;0,692;-0,271;2,469;5,464;3,868;5,624;4,3;5,239;3,907;0,952;4,574;0,523;2,619;1;5;2,968;4;
2019;5710;ENGENHARIA CIVIL;1578;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE;IFSul;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1265866;Educação Presencial;4314100;Passo Fundo;RS;21;20;42,549;2,731;47,534;3,0528;2,972;20;1;0,595;2,999;5,099;3,095;5,098;3,322;3,269;1,08;0,954;4,594;0,454;2,272;1;5;3,13;4;
2019;5710;ENGENHARIA CIVIL;1590;FACULDADE ESTÁCIO DE SÃO LUÍS;ESTÁCIO SÃO LUÍS;Faculdade;Privada com fins lucrativos;1260718;Educação Presencial;2111300;São Luís;MA;88;81;29,66;1,033;25,535;0,8167;0,87;69;0,851;-0,513;2,32;4,798;2,458;4,807;2,779;3,92;2,015;0,888;4,007;0,444;2,222;0,666;2,954;2,215;3;
2019;5710;ENGENHARIA CIVIL;1598;FACULDADE UNA DE UBERLÂNDIA;UNA;Faculdade;Privada com fins lucrativos;1179407;Educação Presencial;3170206;Uberlândia;MG;96;88;35,512;1,804;29,673;1,2373;1,379;40;0,454;-0,802;2,143;5,133;3,167;5,093;3,312;4,862;3,366;1;5;1;5;0,909;4,442;2,971;4;
2019;5710;ENGENHARIA CIVIL;1618;CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU;;Centro Universitário;Privada com fins lucrativos;1203362;Educação Presencial;4202404;Blumenau;SC;11;10;34,479;1,668;43,45;2,6376;2,395;5;0,5;2,538;4,189;5,323;3,569;5,263;3,629;4,95;3,492;1;5;0,875;4,375;1;5;3,888;4;
2019;5710;ENGENHARIA CIVIL;1632;FACULDADE PITÁGORAS DE LONDRINA;;Faculdade;Privada com fins lucrativos;118716;Educação Presencial;4113700;Londrina;PR;112;102;36,829;1,977;37,932;2,0768;2,052;77;0,754;0,397;2,878;4,836;2,539;4,973;3,089;4,082;2,247;0,701;2,337;0,456;2,28;0,789;3,708;2,614;3;
2019;5710;ENGENHARIA CIVIL;1639;FACULDADE HÉLIO ROCHA;FHR;Faculdade;Privada com fins lucrativos;1169327;Educação Presencial;2927408;Salvador;BA;7;6;23,166;0,177;24,433;0,7047;0,572;1;0,166;;;5,047;2,984;4,528;2,262;4,28;2,532;0,857;3,724;0,285;1,428;0,857;4,123;1,518;2;
2019;5710;ENGENHARIA CIVIL;1640;CENTRO UNIVERSITÁRIO UNICENTRO AGES;;Centro Universitário;Privada com fins lucrativos;1160490;Educação Presencial;2923803;Paripiranga;BA;89;87;40,61;2,475;31,903;1,464;1,716;75;0,862;0,009;2,64;5,433;3,801;5,251;3,607;4,72;3,162;1;5;0,812;4,062;0,937;4,616;3,142;4;
2019;5710;ENGENHARIA CIVIL;1642;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE ITABUNA;FTC;Faculdade;Privada com fins lucrativos;74026;Educação Presencial;2914802;Itabuna;BA;101;92;37,47;2,062;34,825;1,7609;1,836;67;0,728;0,047;2,663;5,88;4,747;5,858;4,736;5,682;4,544;1;5;0,538;2,692;1;5;3,159;4;
2019;5710;ENGENHARIA CIVIL;1645;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE JEQUIÉ;FTC;Faculdade;Privada com fins lucrativos;1177121;Educação Presencial;2918001;Jequié;BA;32;30;46,723;3,281;39,32;2,2178;2,483;19;0,633;0,555;2,974;5,512;3,968;5,61;4,275;5,077;3,675;1;5;0,6;3;1;5;3,341;4;
2019;5710;ENGENHARIA CIVIL;1659;FACULDADE ESTÁCIO DE SÁ DE OURINHOS;FAESO;Faculdade;Privada com fins lucrativos;1260949;Educação Presencial;3534708;Ourinhos;SP;22;21;39,78;2,366;35,866;1,8668;1,991;14;0,666;-1,26;1,863;4,828;2,522;5,073;3,276;4,346;2,625;1;5;0,142;0,714;1;5;2,326;3;
2019;5710;ENGENHARIA CIVIL;1660;CENTRO UNIVERSITÁRIO ESTÁCIO DE BRASÍLIA - ESTÁCIO BRASÍLIA;ESTÁCIO BRASÍLIA;Centro Universitário;Privada com fins lucrativos;1314211;Educação Presencial;5300108;Brasília;DF;74;69;30,413;1,132;29,992;1,2698;1,235;40;0,579;-0,913;2,075;5,086;3,066;4,99;3,121;4,267;2,513;1;5;0,428;2,142;0,428;1,493;2,23;3;
2019;5710;ENGENHARIA CIVIL;1660;CENTRO UNIVERSITÁRIO ESTÁCIO DE BRASÍLIA - ESTÁCIO BRASÍLIA;ESTÁCIO BRASÍLIA;Centro Universitário;Privada com fins lucrativos;1343891;Educação Presencial;5300108;Brasília;DF;2;0;;;;;;;;;;;;;;;;1;5;0,333;1,666;0,666;2,954;SC;SC;
2019;5710;ENGENHARIA CIVIL;1663;FACULDADE ARAGUAIA;FARA;Faculdade;Privada com fins lucrativos;1203293;Educação Presencial;5208707;Goiânia;GO;90;85;34,144;1,623;31,534;1,4264;1,475;48;0,564;-0,394;2,393;5,457;3,852;5,273;3,648;5,261;3,939;0,902;4,128;0,341;1,707;1;5;2,643;3;
2019;5710;ENGENHARIA CIVIL;1666;CENTRO UNIVERSITÁRIO UNIHORIZONTES;;Centro Universitário;Privada com fins lucrativos;1193964;Educação Presencial;3106200;Belo Horizonte;MG;86;65;39,198;2,289;35,276;1,8069;1,927;57;0,876;-0,154;2,54;5,258;3,431;5,102;3,329;4,38;2,674;0,789;3,12;0,026;0,131;0,21;0,155;2,03;3;
2019;5710;ENGENHARIA CIVIL;1670;FACULDADE ASA DE BRUMADINHO;IECEMB - FAB;Faculdade;Privada com fins lucrativos;1260603;Educação Presencial;3109006;Brumadinho;MG;20;19;35,489;1,801;31,447;1,4176;1,513;11;0,578;-0,021;2,621;4,897;2,668;4,917;2,985;3,93;2,029;1;5;0,125;0,625;1;5;2,464;3;
2019;5710;ENGENHARIA CIVIL;1683;FACULDADE UNINASSAU TERESINA;;Faculdade;Privada com fins lucrativos;1205002;Educação Presencial;2211001;Teresina;PI;238;201;35,864;1,85;34,56;1,734;1,763;153;0,761;0,104;2,698;5,485;3,911;5,493;4,056;5,158;3,792;0,92;4,285;0,36;1,8;0,8;3,772;2,762;3;
2019;5710;ENGENHARIA CIVIL;1694;ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI;ESUCRI;Faculdade;Privada com fins lucrativos;1127939;Educação Presencial;4204608;Criciúma;SC;61;57;38,443;2,19;43,573;2,6502;2,535;40;0,701;0,801;3,125;5,662;4,285;5,708;4,457;5,375;4,103;0,551;0,997;0,034;0,172;0,103;0;2,348;3;
2019;5710;ENGENHARIA CIVIL;1697;CENTRO UNIVERSITÁRIO FACOL;UNIFACOL;Centro Universitário;Privada sem fins lucrativos;1259437;Educação Presencial;2616407;Vitória de Santo Antão;PE;4;4;36,225;1,898;42,125;2,5029;2,351;3;0,75;1,744;3,703;4,906;2,687;4,208;1,665;3,812;1,859;0,777;3,015;0,185;0,925;1;5;2,837;3;
2019;5710;ENGENHARIA CIVIL;1700;FACULDADE PROMOVE DE SETE LAGOAS;FSLMG;Faculdade;Privada com fins lucrativos;1161653;Educação Presencial;3167202;Sete Lagoas;MG;42;42;36,564;1,942;36,635;1,945;1,944;27;0,642;0,551;2,972;5,366;3,658;5,334;3,762;4,807;3,288;0,8;3,214;0,5;2,5;1;5;2,964;4;
2019;5710;ENGENHARIA CIVIL;1702;CENTRO UNIVERSITÁRIO ESTÁCIO DA AMAZÔNIA;ESTÁCIO AMAZÔNIA;Centro Universitário;Privada com fins lucrativos;1185157;Educação Presencial;1400100;Boa Vista;RR;147;134;33,47;1,535;31,562;1,4293;1,455;113;0,843;0,078;2,682;5,934;4,861;5,924;4,86;5,889;4,841;1;5;0,166;0,833;0,666;2,954;2,68;3;
2019;5710;ENGENHARIA CIVIL;1709;Centro Universitário Tiradentes de Pernambuco;UNIT PE;Centro Universitário;Privada com fins lucrativos;1204961;Educação Presencial;2611606;Recife;PE;18;17;35;1,736;32,688;1,5437;1,592;12;0,705;-1,497;1,718;6;5;6;5;6;5;0,909;4,188;0,272;1,363;0,363;1,095;2,27;3;
2019;5710;ENGENHARIA CIVIL;1711;FACULDADE DE PRESIDENTE PRUDENTE;FAPEPE;Faculdade;Privada com fins lucrativos;1174140;Educação Presencial;3541406;Presidente Prudente;SP;28;28;35,246;1,769;32,903;1,5656;1,616;14;0,5;0,391;2,874;5,498;3,939;5,46;3,994;5,094;3,7;1;5;0,111;0,555;0,888;4,318;2,699;3;
2019;5710;ENGENHARIA CIVIL;1716;Centro Universitário União das Américas;UNIAMÉRICA;Centro Universitário;Privada sem fins lucrativos;1203324;Educação Presencial;4108304;Foz do Iguaçu;PR;53;51;38,684;2,222;34,056;1,6829;1,817;41;0,803;-0,046;2,606;5,418;3,77;5,439;3,957;4,805;3,285;0,769;2,939;0,384;1,923;1;5;2,722;3;
2019;5710;ENGENHARIA CIVIL;1736;CENTRO UNIVERSITÁRIO LA SALLE DO RIO DE JANEIRO;UNILASALLE/RJ;Centro Universitário;Privada sem fins lucrativos;1267043;Educação Presencial;3303302;Niterói;RJ;37;35;42,845;2,77;39,268;2,2126;2,352;28;0,8;-0,359;2,415;5,7;4,366;5,869;4,757;5,354;4,073;1;5;0,612;3,064;0,419;1,436;2,925;3;
2019;5710;ENGENHARIA CIVIL;1758;FACULDADE INDEPENDENTE DO NORDESTE;FAINOR;Faculdade;Privada com fins lucrativos;1188617;Educação Presencial;2933307;Vitória da Conquista;BA;39;38;34,857;1,717;32,221;1,4963;1,551;33;0,868;-1,817;1,522;4,866;2,602;5,051;3,234;4,572;2,95;0,764;2,899;0,235;1,176;0,705;3,195;1,907;2;
2019;5710;ENGENHARIA CIVIL;1772;Centro Universitário Fanor Wyden;UniFanor Wyden;Centro Universitário;Privada com fins lucrativos;1171124;Educação Presencial;2304400;Fortaleza;CE;229;189;35,562;1,81;32,546;1,5293;1,599;142;0,751;-0,221;2,499;4,736;2,327;4,72;2,619;4,185;2,395;1;5;0,146;0,731;0,951;4,7;2,397;3;
2019;5710;ENGENHARIA CIVIL;1773;CENTRO UNIVERSITÁRIO FAI;;Centro Universitário;Privada com fins lucrativos;1151797;Educação Presencial;4208401;Itapiranga;SC;35;26;31,43;1,266;36,715;1,9531;1,781;23;0,884;0,121;2,708;5,149;3,201;5,437;3,952;4,923;3,454;0,684;2,18;0,21;1,052;0,631;2,739;2,355;3;
2019;5710;ENGENHARIA CIVIL;1774;FACULDADE EDUCACIONAL DE PONTA GROSSA;;Faculdade;Privada com fins lucrativos;1177367;Educação Presencial;4119905;Ponta Grossa;PR;19;18;41,527;2,596;31,461;1,419;1,713;12;0,666;-1,394;1,78;4,791;2,442;4,616;2,425;4,291;2,546;0,931;4,391;0,545;2,727;0,863;4,163;2,384;3;
2019;5710;ENGENHARIA CIVIL;1775;Centro Universitário Favip Wyden;UniFavip Wyden;Centro Universitário;Privada com fins lucrativos;86589;Educação Presencial;2604106;Caruaru;PE;248;200;41,662;2,614;41,975;2,4877;2,519;183;0,915;0,23;2,775;5,491;3,925;5,563;4,188;5,269;3,95;1;5;0,288;1,444;1;5;3,044;4;
2019;5710;ENGENHARIA CIVIL;1777;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIVINCI;Centro Universitário;Privada com fins lucrativos;1116799;Educação Presencial;4206504;Guaramirim;SC;54;48;35,952;1,862;37,22;2,0045;1,968;32;0,666;-0,034;2,614;4,895;2,663;4,535;2,273;3,807;1,853;1;5;0,687;3,437;0,937;4,616;2,905;3;
2019;5710;ENGENHARIA CIVIL;1790;FACULDADE DO SUL DA BAHIA;FASB;Faculdade;Privada sem fins lucrativos;1112377;Educação Presencial;2931350;Teixeira de Freitas;BA;39;37;35,97;1,864;35,354;1,8147;1,827;28;0,756;0,127;2,712;4,847;2,562;4,924;2,997;3,772;1,802;0,444;0,039;0,111;0,555;0,555;2,272;1,958;3;
2019;5710;ENGENHARIA CIVIL;1805;CENTRO UNIVERSITÁRIO DOS GUARARAPES;UNIFG;Centro Universitário;Privada com fins lucrativos;1177325;Educação Presencial;2607901;Jaboatão dos Guararapes;PE;113;100;34,402;1,657;35,97;1,8773;1,822;69;0,689;-0,02;2,622;5,185;3,277;5,111;3,345;4,672;3,093;0,857;3,724;0,642;3,214;1;5;2,909;3;
2019;5710;ENGENHARIA CIVIL;1807;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;IFCE;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1180814;Educação Presencial;2304400;Fortaleza;CE;51;51;52,776;4,078;53,896;3,6994;3,794;51;1;0,168;2,737;4,797;2,455;5,114;3,352;4,037;2,182;0,901;4,124;0,49;2,45;1;5;3,175;4;
2019;5710;ENGENHARIA CIVIL;1809;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO;IFPE;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;115250;Educação Presencial;2611606;Recife;PE;36;32;46,681;3,275;43,706;2,6637;2,816;13;0,406;0,856;3,159;5,16;3,223;4,591;2,378;4,349;2,63;0,804;3,257;0,268;1,341;1;5;2,916;3;
2019;5710;ENGENHARIA CIVIL;1810;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO;IFSP;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;113538;Educação Presencial;3550308;São Paulo;SP;75;71;52,567;4,051;55,38;3,8503;3,9;67;0,943;-0,068;2,593;4,758;2,374;4,62;2,432;4,587;2,972;1;5;0,605;3,026;1;5;3,265;4;
2019;5710;ENGENHARIA CIVIL;1810;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO;IFSP;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1260304;Educação Presencial;3557105;Votuporanga;SP;26;26;50,238;3,744;59,88;4,3077;4,166;26;1;1,487;3,545;5,517;3,978;5,555;4,172;5,102;3,711;1;5;0,441;2,205;1;5;3,755;4;
2019;5710;ENGENHARIA CIVIL;1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS;IFG;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1167990;Educação Presencial;5221601;Uruaçu;GO;29;27;46,448;3,245;43,918;2,6852;2,825;21;0,777;0,587;2,994;4,942;2,762;5,001;3,141;4,547;2,915;0,76;2,857;0,24;1,2;1;5;2,819;3;
2019;5710;ENGENHARIA CIVIL;1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS;IFG;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1191209;Educação Presencial;5208707;Goiânia;GO;34;33;52,021;3,979;55,093;3,8211;3,86;28;0,848;0,668;3,043;5,257;3,429;5,261;3,625;5,16;3,795;0,978;4,805;0,391;1,956;1;5;3,399;4;
2019;5710;ENGENHARIA CIVIL;1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS;IFG;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1191220;Educação Presencial;5211909;Jataí;GO;35;35;47,908;3,437;49,585;3,2613;3,305;31;0,885;0,771;3,107;5,36;3,646;5,251;3,607;5,012;3,582;0,87;3,847;0,29;1,451;1;5;3,173;4;
2019;5710;ENGENHARIA CIVIL;1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS;IFG;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1191223;Educação Presencial;5208004;Formosa;GO;19;19;53,799;4,213;53,721;3,6816;3,814;16;0,842;1,901;3,799;5,084;3,062;4,722;2,621;4,542;2,907;0,961;4,656;0,384;1,923;1;5;3,538;4;
2019;5710;ENGENHARIA CIVIL;1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS;IFG;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1191573;Educação Presencial;5201405;Aparecida de Goiânia;GO;49;48;47,174;3,34;44,6;2,7545;2,901;33;0,687;-0,678;2,219;4,705;2,261;4,306;1,847;4,447;2,771;0,962;4,669;0,444;2,222;1;5;2,746;3;
2019;5710;ENGENHARIA CIVIL;1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS;IFG;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1279381;Educação Presencial;5201108;Anápolis;GO;18;17;45,788;3,158;44,6;2,7545;2,855;17;1;0,571;2,984;4,99;2,865;4,767;2,705;4,685;3,112;0,925;4,338;0,481;2,407;1;5;3,105;4;
2019;5710;ENGENHARIA CIVIL;1812;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS;IFAM;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1295066;Educação Presencial;1302603;Manaus;AM;21;21;52,628;4,059;38,009;2,0846;2,578;20;0,952;-0,455;2,356;5,278;3,472;5,332;3,757;5,698;4,567;0,681;2,159;0,272;1,363;1;5;2,644;3;
2019;5710;ENGENHARIA CIVIL;1818;FACULDADE PITÁGORAS DE BELO HORIZONTE;FPAS;Faculdade;Privada com fins lucrativos;119002;Educação Presencial;3106200;Belo Horizonte;MG;113;97;34,091;1,616;33,726;1,6493;1,641;58;0,597;-0,407;2,385;4,603;2,045;4,729;2,634;3,821;1,873;0,853;3,693;0,317;1,585;0,719;3,278;2,255;3;
2019;5710;ENGENHARIA CIVIL;1818;FACULDADE PITÁGORAS DE BELO HORIZONTE;FPAS;Faculdade;Privada com fins lucrativos;1259226;Educação Presencial;3106200;Belo Horizonte;MG;1;1;;;;;;1;1;;;;;;;;;0,862;3,768;0,517;2,586;0,793;3,73;SC;SC;
2019;5710;ENGENHARIA CIVIL;1818;FACULDADE PITÁGORAS DE BELO HORIZONTE;FPAS;Faculdade;Privada com fins lucrativos;1259735;Educação Presencial;3106200;Belo Horizonte;MG;1;1;;;;;;1;1;;;;;;;;;0,973;4,765;0,526;2,631;0,71;3,223;SC;SC;
2019;5710;ENGENHARIA CIVIL;1819;CENTRO UNIVERSITÁRIO FARIAS BRITO;;Centro Universitário;Privada com fins lucrativos;1186216;Educação Presencial;2304400;Fortaleza;CE;61;61;47,159;3,338;47,842;3,0841;3,147;51;0,836;0,84;3,149;5,959;4,913;5,972;4,949;5,865;4,807;1;5;0,55;2,75;1;5;3,63;4;
2019;5710;ENGENHARIA CIVIL;1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB;UNIFEOB;Centro Universitário;Privada sem fins lucrativos;1204201;Educação Presencial;3549102;São João da Boa Vista;SP;105;102;35,423;1,792;35,877;1,8679;1,849;86;0,843;-0,154;2,54;5,714;4,396;5,799;4,625;5,559;4,367;0,944;4,503;0,5;2,5;0,944;4,659;2,991;4;
2019;5710;ENGENHARIA CIVIL;1841;CENTRO UNIVERSITÁRIO ANTÔNIO EUFRÁSIO DE TOLEDO DE PRESIDENTE PRUDENTE - TOLEDO PRUDENTE;TOLEDO PRUDENTE;Centro Universitário;Privada sem fins lucrativos;1314236;Educação Presencial;3541406;Presidente Prudente;SP;14;13;50,446;3,771;44,4;2,7342;2,993;11;0,846;0,266;2,797;4,597;2,033;5,1;3,325;4,423;2,736;0,87;3,847;0,483;2,419;1;5;2,991;4;
2019;5710;ENGENHARIA CIVIL;1841;CENTRO UNIVERSITÁRIO ANTÔNIO EUFRÁSIO DE TOLEDO DE PRESIDENTE PRUDENTE - TOLEDO PRUDENTE;TOLEDO PRUDENTE;Centro Universitário;Privada sem fins lucrativos;1314237;Educação Presencial;3541406;Presidente Prudente;SP;31;30;42,226;2,688;43,22;2,6142;2,632;15;0,5;-0,14;2,549;5,202;3,313;5,247;3,599;5,025;3,6;0,87;3,847;0,483;2,419;1;5;2,963;4;
2019;5710;ENGENHARIA CIVIL;1846;CENTRO UNIVERSITÁRIO DE LINS;UNILINS;Centro Universitário;Privada sem fins lucrativos;7447;Educação Presencial;3527108;Lins;SP;95;86;40,683;2,485;38,217;2,1058;2,2;73;0,848;0,038;2,658;5,047;2,984;5,27;3,642;4,483;2,822;0,8;3,214;0,228;1,142;0,628;2,72;2,463;3;
2019;5710;ENGENHARIA CIVIL;1847;FACULDADE PITÁGORAS DE IMPERATRIZ;;Faculdade;Privada com fins lucrativos;1179206;Educação Presencial;2105302;Imperatriz;MA;1;1;;;;;;1;1;;;;;;;;;0,75;2,767;0,474;2,375;0,975;4,846;SC;SC;
2019;5710;ENGENHARIA CIVIL;1869;CENTRO UNIVERSITÁRIO DE ITAJUBÁ;FEPI;Centro Universitário;Privada sem fins lucrativos;2586;Educação Presencial;3132404;Itajubá;MG;41;32;40;2,395;44,618;2,7564;2,666;27;0,843;0,615;3,011;5,485;3,911;5,747;4,529;5,143;3,77;0,909;4,188;0,59;2,954;1;5;3,333;4;
2019;5710;ENGENHARIA CIVIL;1878;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS;FEI;Centro Universitário;Privada sem fins lucrativos;34981;Educação Presencial;3548708;São Bernardo do Campo;SP;147;141;47,87;3,432;54,433;3,754;3,673;135;0,957;0,289;2,811;5,62;4,197;5,761;4,556;5,62;4,455;0,959;4,635;0,714;3,571;0,673;2,996;3,481;4;
2019;5710;ENGENHARIA CIVIL;1879;Centro Universitário UNIFACEAR;;Centro Universitário;Privada com fins lucrativos;109556;Educação Presencial;4101804;Araucária;PR;64;56;37,276;2,036;36,348;1,9158;1,946;36;0,642;-0,127;2,557;4,896;2,665;4,741;2,658;3,684;1,675;1;5;0,571;2,857;1;5;2,837;3;
2019;5710;ENGENHARIA CIVIL;1885;CENTRO UNIVERSITÁRIO UNIDADE DE ENSINO SUPERIOR DOM BOSCO;UNDB;Centro Universitário;Privada com fins lucrativos;117172;Educação Presencial;2111300;São Luís;MA;50;49;41,589;2,604;40,651;2,3531;2,416;43;0,877;0,148;2,725;4,946;2,771;5,023;3,183;4,114;2,292;1;5;0,5;2,5;0,916;4,488;2,948;4;
2019;5710;ENGENHARIA CIVIL;1892;Centro Universitário de Excelência Eniac;ENIAC;Centro Universitário;Privada com fins lucrativos;1259462;Educação Presencial;3518800;Guarulhos;SP;109;97;35,648;1,822;28,769;1,1454;1,314;32;0,329;-0,424;2,374;5,446;3,828;5,57;4,2;5,03;3,608;0,97;4,737;0,264;1,323;0,882;4,278;2,556;3;
2019;5710;ENGENHARIA CIVIL;1892;Centro Universitário de Excelência Eniac;ENIAC;Centro Universitário;Privada com fins lucrativos;1331850;Educação a Distância;3518800;Guarulhos;SP;28;19;41,963;2,654;36,463;1,9274;2,109;1;0,052;;;5,415;3,763;5,414;3,909;4,701;3,135;0,97;4,737;0,264;1,323;0,882;4,278;2,59;3;
2019;5710;ENGENHARIA CIVIL;1895;CENTRO UNIVERSITÁRIO CHRISTUS;UNICHRISTUS;Centro Universitário;Privada com fins lucrativos;1159864;Educação Presencial;2304400;Fortaleza;CE;41;40;48,552;3,522;49,585;3,2612;3,326;39;0,975;0,034;2,655;5,985;4,969;5,997;4,994;5,983;4,976;1;5;0,617;3,088;1;5;3,554;4;
2019;5710;ENGENHARIA CIVIL;1918;FACULDADE CAPIVARI;FUCAP;Faculdade;Privada com fins lucrativos;1260303;Educação Presencial;4203956;Capivari de Baixo;SC;9;9;37,644;2,085;31,333;1,406;1,575;3;0,333;-0,785;2,153;5,212;3,333;5,012;3,161;4;2,128;1;5;0,846;4,23;0,615;2,639;2,737;3;
2019;5710;ENGENHARIA CIVIL;1927;CENTRO UNIVERSITÁRIO DO VALE DO IGUAÇU;UNIGUAÇU;Centro Universitário;Privada com fins lucrativos;1169569;Educação Presencial;4128203;União da Vitória;PR;78;76;36,802;1,974;47,017;3,0002;2,743;66;0,868;0,603;3,004;5,294;3,507;5,531;4,127;4,862;3,366;0,85;3,66;0,25;1,25;0,9;4,386;2,944;3;
2019;5710;ENGENHARIA CIVIL;1949;CENTRO UNIVERSITÁRIO DE PAULÍNIA;UNIFACP;Centro Universitário;Privada com fins lucrativos;1258741;Educação Presencial;3536505;Paulínia;SP;35;32;31,778;1,312;25,29;0,7918;0,921;10;0,312;-4,69;0;5,211;3,331;5,298;3,694;4,554;2,925;0,388;0;0,111;0,555;0,611;2,613;0,971;2;
2019;5710;ENGENHARIA CIVIL;1965;FACULDADE DE TECNOLOGIA DE ALAGOAS;FAT/AL;Faculdade;Privada sem fins lucrativos;1120312;Educação Presencial;2704302;Maceió;AL;71;69;36,689;1,959;33,426;1,6187;1,703;48;0,695;-0,372;2,407;5,099;3,095;5,156;3,429;4,183;2,392;0,827;3,46;0,172;0,862;1;5;2,41;3;
2019;5710;ENGENHARIA CIVIL;1984;Centro Universitário Unifacig;;Centro Universitário;Privada com fins lucrativos;1113923;Educação Presencial;3139409;Manhuaçu;MG;39;36;38,402;2,185;42,019;2,4922;2,415;34;0,944;0,01;2,641;5,148;3,199;5,355;3,801;4,754;3,212;0,941;4,474;0,176;0,882;0,941;4,639;2,733;3;
2019;5710;ENGENHARIA CIVIL;1986;CENTRO UNIVERSITÁRIO ESTÁCIO JUIZ DE FORA - ESTÁCIO JUIZ DE FORA;;Centro Universitário;Privada com fins lucrativos;1204815;Educação Presencial;3136702;Juiz de Fora;MG;59;53;37,637;2,084;38,816;2,1667;2,146;38;0,716;-0,486;2,337;4,632;2,107;4,632;2,454;3,779;1,811;0,833;3,511;0,416;2,083;0,625;2,698;2,351;3;
2019;5710;ENGENHARIA CIVIL;1988;CENTRO UNIVERSITARIO AVANTIS;UNIAVAN;Centro Universitário;Privada com fins lucrativos;1205693;Educação Presencial;4202008;Balneário Camboriú;SC;86;83;34,971;1,732;41,15;2,4039;2,236;53;0,638;0,947;3,214;6;5;6;5;6;5;1;5;0,259;1,296;1;5;3,266;4;
